INDEX,FULLTIME,VALUE,Project,Phase,Network,Mode,Latitude,Longitude,UNIQUE_ID,KPI
3621,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948576,106.801582,DL_MOVING KARANG TENGAH - CIBADAK_3621,ECI
3623,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948557,106.8015722,DL_MOVING KARANG TENGAH - CIBADAK_3623,ECI
3625,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948527,106.8015627,DL_MOVING KARANG TENGAH - CIBADAK_3625,ECI
3627,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948635,106.8015416,DL_MOVING KARANG TENGAH - CIBADAK_3627,ECI
3629,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948739,106.8015236,DL_MOVING KARANG TENGAH - CIBADAK_3629,ECI
3631,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948731,106.8015161,DL_MOVING KARANG TENGAH - CIBADAK_3631,ECI
3633,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948717,106.8015091,DL_MOVING KARANG TENGAH - CIBADAK_3633,ECI
3634,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948713,106.8015047,DL_MOVING KARANG TENGAH - CIBADAK_3634,ECI
3637,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948717,106.8015038,DL_MOVING KARANG TENGAH - CIBADAK_3637,ECI
3638,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948707,106.8015042,DL_MOVING KARANG TENGAH - CIBADAK_3638,ECI
3640,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948699,106.8015044,DL_MOVING KARANG TENGAH - CIBADAK_3640,ECI
3641,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948648,106.8015069,DL_MOVING KARANG TENGAH - CIBADAK_3641,ECI
3643,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948573,106.8015083,DL_MOVING KARANG TENGAH - CIBADAK_3643,ECI
3645,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894847,106.8015085,DL_MOVING KARANG TENGAH - CIBADAK_3645,ECI
3647,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948394,106.801504,DL_MOVING KARANG TENGAH - CIBADAK_3647,ECI
3648,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948378,106.801495,DL_MOVING KARANG TENGAH - CIBADAK_3648,ECI
3650,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894833,106.8014743,DL_MOVING KARANG TENGAH - CIBADAK_3650,ECI
3652,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948283,106.8014502,DL_MOVING KARANG TENGAH - CIBADAK_3652,ECI
3653,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948246,106.8014335,DL_MOVING KARANG TENGAH - CIBADAK_3653,ECI
3655,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948201,106.8014158,DL_MOVING KARANG TENGAH - CIBADAK_3655,ECI
3657,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948163,106.8013982,DL_MOVING KARANG TENGAH - CIBADAK_3657,ECI
3658,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8948116,106.8013755,DL_MOVING KARANG TENGAH - CIBADAK_3658,ECI
3660,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894807,106.8013523,DL_MOVING KARANG TENGAH - CIBADAK_3660,ECI
3661,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894804,106.8013291,DL_MOVING KARANG TENGAH - CIBADAK_3661,ECI
3664,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894801,106.8013051,DL_MOVING KARANG TENGAH - CIBADAK_3664,ECI
3666,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947975,106.8012824,DL_MOVING KARANG TENGAH - CIBADAK_3666,ECI
3668,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947922,106.801258,DL_MOVING KARANG TENGAH - CIBADAK_3668,ECI
3670,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947864,106.8012342,DL_MOVING KARANG TENGAH - CIBADAK_3670,ECI
3671,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947809,106.8012135,DL_MOVING KARANG TENGAH - CIBADAK_3671,ECI
3674,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947751,106.8011942,DL_MOVING KARANG TENGAH - CIBADAK_3674,ECI
3676,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947689,106.8011761,DL_MOVING KARANG TENGAH - CIBADAK_3676,ECI
3678,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947626,106.8011557,DL_MOVING KARANG TENGAH - CIBADAK_3678,ECI
3680,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947587,106.8011402,DL_MOVING KARANG TENGAH - CIBADAK_3680,ECI
3682,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947559,106.8011284,DL_MOVING KARANG TENGAH - CIBADAK_3682,ECI
3683,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894756,106.8011129,DL_MOVING KARANG TENGAH - CIBADAK_3683,ECI
3684,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947545,106.8010906,DL_MOVING KARANG TENGAH - CIBADAK_3684,ECI
3686,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894751,106.8010747,DL_MOVING KARANG TENGAH - CIBADAK_3686,ECI
3688,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947466,106.8010592,DL_MOVING KARANG TENGAH - CIBADAK_3688,ECI
3690,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947403,106.8010398,DL_MOVING KARANG TENGAH - CIBADAK_3690,ECI
3693,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947349,106.8010205,DL_MOVING KARANG TENGAH - CIBADAK_3693,ECI
3695,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947302,106.8009988,DL_MOVING KARANG TENGAH - CIBADAK_3695,ECI
3696,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947261,106.8009804,DL_MOVING KARANG TENGAH - CIBADAK_3696,ECI
3698,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947364,106.8009442,DL_MOVING KARANG TENGAH - CIBADAK_3698,ECI
3700,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947415,106.8009061,DL_MOVING KARANG TENGAH - CIBADAK_3700,ECI
3702,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947367,106.8008832,DL_MOVING KARANG TENGAH - CIBADAK_3702,ECI
3704,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947322,106.8008492,DL_MOVING KARANG TENGAH - CIBADAK_3704,ECI
3706,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947305,106.8008229,DL_MOVING KARANG TENGAH - CIBADAK_3706,ECI
3707,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947273,106.8008002,DL_MOVING KARANG TENGAH - CIBADAK_3707,ECI
3709,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947204,106.8007696,DL_MOVING KARANG TENGAH - CIBADAK_3709,ECI
3710,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947141,106.8007469,DL_MOVING KARANG TENGAH - CIBADAK_3710,ECI
3712,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947068,106.800723,DL_MOVING KARANG TENGAH - CIBADAK_3712,ECI
3714,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8947016,106.8007063,DL_MOVING KARANG TENGAH - CIBADAK_3714,ECI
3715,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946891,106.8006667,DL_MOVING KARANG TENGAH - CIBADAK_3715,ECI
3717,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946716,106.8006139,DL_MOVING KARANG TENGAH - CIBADAK_3717,ECI
3719,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946607,106.8005846,DL_MOVING KARANG TENGAH - CIBADAK_3719,ECI
3721,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946498,106.8005578,DL_MOVING KARANG TENGAH - CIBADAK_3721,ECI
3722,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.89464,106.8005318,DL_MOVING KARANG TENGAH - CIBADAK_3722,ECI
3724,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946323,106.8005039,DL_MOVING KARANG TENGAH - CIBADAK_3724,ECI
3726,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946261,106.8004804,DL_MOVING KARANG TENGAH - CIBADAK_3726,ECI
3728,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946206,106.8004645,DL_MOVING KARANG TENGAH - CIBADAK_3728,ECI
3730,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946139,106.8004474,DL_MOVING KARANG TENGAH - CIBADAK_3730,ECI
3733,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946073,106.8004339,DL_MOVING KARANG TENGAH - CIBADAK_3733,ECI
3735,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945979,106.8004129,DL_MOVING KARANG TENGAH - CIBADAK_3735,ECI
3737,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945894,106.8003886,DL_MOVING KARANG TENGAH - CIBADAK_3737,ECI
3740,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945817,106.8003659,DL_MOVING KARANG TENGAH - CIBADAK_3740,ECI
3742,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945733,106.8003396,DL_MOVING KARANG TENGAH - CIBADAK_3742,ECI
3744,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945643,106.8003103,DL_MOVING KARANG TENGAH - CIBADAK_3744,ECI
3747,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945543,106.8002834,DL_MOVING KARANG TENGAH - CIBADAK_3747,ECI
3749,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945415,106.8002554,DL_MOVING KARANG TENGAH - CIBADAK_3749,ECI
3751,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945361,106.8002442,DL_MOVING KARANG TENGAH - CIBADAK_3751,ECI
3753,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945185,106.8002021,DL_MOVING KARANG TENGAH - CIBADAK_3753,ECI
3756,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944969,106.800149,DL_MOVING KARANG TENGAH - CIBADAK_3756,ECI
3758,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944825,106.8001144,DL_MOVING KARANG TENGAH - CIBADAK_3758,ECI
3760,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894467,106.8000804,DL_MOVING KARANG TENGAH - CIBADAK_3760,ECI
3763,1.77089E+12,392257 / 62,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894455,106.8000516,DL_MOVING KARANG TENGAH - CIBADAK_3763,ECI
3767,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944437,106.8000212,DL_MOVING KARANG TENGAH - CIBADAK_3767,ECI
3770,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944359,106.8000007,DL_MOVING KARANG TENGAH - CIBADAK_3770,ECI
3772,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944247,106.7999742,DL_MOVING KARANG TENGAH - CIBADAK_3772,ECI
3774,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944153,106.7999517,DL_MOVING KARANG TENGAH - CIBADAK_3774,ECI
3776,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944058,106.7999258,DL_MOVING KARANG TENGAH - CIBADAK_3776,ECI
3778,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943963,106.7998979,DL_MOVING KARANG TENGAH - CIBADAK_3778,ECI
3781,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943862,106.7998711,DL_MOVING KARANG TENGAH - CIBADAK_3781,ECI
3783,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943725,106.7998405,DL_MOVING KARANG TENGAH - CIBADAK_3783,ECI
3785,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943587,106.7998109,DL_MOVING KARANG TENGAH - CIBADAK_3785,ECI
3788,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894346,106.7997823,DL_MOVING KARANG TENGAH - CIBADAK_3788,ECI
3790,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943325,106.7997488,DL_MOVING KARANG TENGAH - CIBADAK_3790,ECI
3792,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943221,106.7997231,DL_MOVING KARANG TENGAH - CIBADAK_3792,ECI
3794,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943164,106.7997092,DL_MOVING KARANG TENGAH - CIBADAK_3794,ECI
3796,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943036,106.7996738,DL_MOVING KARANG TENGAH - CIBADAK_3796,ECI
3798,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942892,106.7996335,DL_MOVING KARANG TENGAH - CIBADAK_3798,ECI
3800,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942806,106.7996079,DL_MOVING KARANG TENGAH - CIBADAK_3800,ECI
3802,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894274,106.7995881,DL_MOVING KARANG TENGAH - CIBADAK_3802,ECI
3804,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894268,106.7995688,DL_MOVING KARANG TENGAH - CIBADAK_3804,ECI
3807,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942623,106.7995435,DL_MOVING KARANG TENGAH - CIBADAK_3807,ECI
3809,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942587,106.799519,DL_MOVING KARANG TENGAH - CIBADAK_3809,ECI
3811,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942569,106.7994934,DL_MOVING KARANG TENGAH - CIBADAK_3811,ECI
3813,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894255,106.7994617,DL_MOVING KARANG TENGAH - CIBADAK_3813,ECI
3815,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942538,106.7994365,DL_MOVING KARANG TENGAH - CIBADAK_3815,ECI
3817,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942524,106.7994054,DL_MOVING KARANG TENGAH - CIBADAK_3817,ECI
3819,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942517,106.7993775,DL_MOVING KARANG TENGAH - CIBADAK_3819,ECI
3821,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942527,106.7993467,DL_MOVING KARANG TENGAH - CIBADAK_3821,ECI
3823,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894256,106.7993201,DL_MOVING KARANG TENGAH - CIBADAK_3823,ECI
3825,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.89426,106.7992999,DL_MOVING KARANG TENGAH - CIBADAK_3825,ECI
3827,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942643,106.7992825,DL_MOVING KARANG TENGAH - CIBADAK_3827,ECI
3829,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942676,106.7992711,DL_MOVING KARANG TENGAH - CIBADAK_3829,ECI
3831,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942701,106.7992621,DL_MOVING KARANG TENGAH - CIBADAK_3831,ECI
3833,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942767,106.799242,DL_MOVING KARANG TENGAH - CIBADAK_3833,ECI
3836,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942828,106.7992205,DL_MOVING KARANG TENGAH - CIBADAK_3836,ECI
3838,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942867,106.7992038,DL_MOVING KARANG TENGAH - CIBADAK_3838,ECI
3840,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942904,106.7991898,DL_MOVING KARANG TENGAH - CIBADAK_3840,ECI
3842,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942944,106.7991775,DL_MOVING KARANG TENGAH - CIBADAK_3842,ECI
3844,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942968,106.7991658,DL_MOVING KARANG TENGAH - CIBADAK_3844,ECI
3846,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8942984,106.7991536,DL_MOVING KARANG TENGAH - CIBADAK_3846,ECI
3848,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943002,106.7991453,DL_MOVING KARANG TENGAH - CIBADAK_3848,ECI
3849,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943037,106.799135,DL_MOVING KARANG TENGAH - CIBADAK_3849,ECI
3851,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943065,106.7991232,DL_MOVING KARANG TENGAH - CIBADAK_3851,ECI
3852,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943096,106.7991079,DL_MOVING KARANG TENGAH - CIBADAK_3852,ECI
3854,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943118,106.7990931,DL_MOVING KARANG TENGAH - CIBADAK_3854,ECI
3856,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894312,106.7990814,DL_MOVING KARANG TENGAH - CIBADAK_3856,ECI
3858,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943119,106.7990692,DL_MOVING KARANG TENGAH - CIBADAK_3858,ECI
3860,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943122,106.7990571,DL_MOVING KARANG TENGAH - CIBADAK_3860,ECI
3862,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943121,106.7990468,DL_MOVING KARANG TENGAH - CIBADAK_3862,ECI
3863,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943117,106.7990396,DL_MOVING KARANG TENGAH - CIBADAK_3863,ECI
3865,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943114,106.7990364,DL_MOVING KARANG TENGAH - CIBADAK_3865,ECI
3867,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943099,106.7990297,DL_MOVING KARANG TENGAH - CIBADAK_3867,ECI
3869,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894308,106.7990177,DL_MOVING KARANG TENGAH - CIBADAK_3869,ECI
3871,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894309,106.799011,DL_MOVING KARANG TENGAH - CIBADAK_3871,ECI
3874,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894311,106.799006,DL_MOVING KARANG TENGAH - CIBADAK_3874,ECI
3876,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943136,106.7989997,DL_MOVING KARANG TENGAH - CIBADAK_3876,ECI
3878,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943155,106.7989914,DL_MOVING KARANG TENGAH - CIBADAK_3878,ECI
3880,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943176,106.7989831,DL_MOVING KARANG TENGAH - CIBADAK_3880,ECI
3882,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943197,106.7989747,DL_MOVING KARANG TENGAH - CIBADAK_3882,ECI
3885,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943209,106.7989684,DL_MOVING KARANG TENGAH - CIBADAK_3885,ECI
3887,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894323,106.7989594,DL_MOVING KARANG TENGAH - CIBADAK_3887,ECI
3888,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943258,106.7989487,DL_MOVING KARANG TENGAH - CIBADAK_3888,ECI
3890,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894329,106.798936,DL_MOVING KARANG TENGAH - CIBADAK_3890,ECI
3892,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943317,106.7989208,DL_MOVING KARANG TENGAH - CIBADAK_3892,ECI
3894,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943329,106.7988865,DL_MOVING KARANG TENGAH - CIBADAK_3894,ECI
3896,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943315,106.7988506,DL_MOVING KARANG TENGAH - CIBADAK_3896,ECI
3898,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894333,106.7988344,DL_MOVING KARANG TENGAH - CIBADAK_3898,ECI
3900,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943325,106.7988222,DL_MOVING KARANG TENGAH - CIBADAK_3900,ECI
3902,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.89433,106.7988121,DL_MOVING KARANG TENGAH - CIBADAK_3902,ECI
3905,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943352,106.7987943,DL_MOVING KARANG TENGAH - CIBADAK_3905,ECI
3907,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943388,106.7987808,DL_MOVING KARANG TENGAH - CIBADAK_3907,ECI
3908,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943398,106.7987774,DL_MOVING KARANG TENGAH - CIBADAK_3908,ECI
3910,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943411,106.7987756,DL_MOVING KARANG TENGAH - CIBADAK_3910,ECI
3913,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943417,106.7987716,DL_MOVING KARANG TENGAH - CIBADAK_3913,ECI
3915,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943416,106.7987632,DL_MOVING KARANG TENGAH - CIBADAK_3915,ECI
3917,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943429,106.7987495,DL_MOVING KARANG TENGAH - CIBADAK_3917,ECI
3919,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943455,106.798734,DL_MOVING KARANG TENGAH - CIBADAK_3919,ECI
